month_date,month,zip_code,listing_count,host_count,active_listing_count,avg_daily_rate_mean,avg_daily_rate_median,occupancy_mean,revenue_mean,revenue_median,revpar_mean,star_rating_mean,superhost_share,latitude_mean,longitude_mean
2021-08-01,2021-08,11224,2,2,1,1029.95,1029.95,0.3065,18258.0,18258.0,588.9677419354839,5.0,1.0,40.61334,-73.988235
2021-08-01,2021-08,11225,1,1,1,100.5,100.5,0.0,0.0,0.0,0.0,4.5,0.0,40.66162,-73.96177
2021-08-01,2021-08,11226,7,7,7,139.97142857142856,128.6,0.8202857142857143,3631.1428571428573,3118.0,117.1336405529954,4.875,0.3333333333333333,40.64784442714286,-73.9567670342857
2021-08-01,2021-08,11229,2,2,1,129.5,129.5,0.274,1342.5,1342.5,43.306451612903224,4.3149999999999995,0.0,40.60474,-73.957725
2021-08-01,2021-08,11231,3,3,2,186.9,176.8,0.6666666666666666,4438.666666666667,5481.0,143.1827956989247,4.946666666666666,0.6666666666666666,40.68312,-73.99802
2021-08-01,2021-08,11232,2,2,2,102.95,102.95,1.0,3192.0,3192.0,102.96774193548387,5.0,0.0,40.647165,-73.99877000000001
2021-08-01,2021-08,11233,26,26,21,156.18076923076922,135.2,0.6439615384615384,3119.423076923077,2224.0,100.62655086848636,4.72608695652174,0.34782608695652173,40.67927737692308,-73.92805356923077
2021-08-01,2021-08,11234,4,4,4,129.8,116.9,1.0,4024.0,3623.5,129.80645161290323,4.715,0.25,40.63050025,-73.92214594
2021-08-01,2021-08,11235,6,6,6,106.08333333333333,97.0,0.9676666666666667,3187.1666666666665,3007.5,102.81182795698925,4.788333333333333,0.5,40.629661666666664,-73.95588166666667
2021-08-01,2021-08,11236,5,5,5,151.18,94.5,0.529,1841.8,1937.0,59.41290322580645,4.798,0.25,40.644128,-73.90158
2021-08-01,2021-08,11237,18,18,13,136.88888888888889,97.25,0.5537777777777778,2322.222222222222,1726.5,74.91039426523298,4.749333333333333,0.21428571428571427,40.69854111111111,-73.92501111111112
2021-08-01,2021-08,11238,5,5,3,163.62,130.7,0.6,3711.0,2270.0,119.70967741935483,4.9875,0.2,40.687264000000006,-73.967476
2021-08-01,2021-08,11239,1,1,1,202.1,202.1,0.0,0.0,0.0,0.0,,,40.65927,-73.88745
2021-08-01,2021-08,11242,1,1,0,180.9,180.9,0.0,0.0,0.0,0.0,,,40.69105,-73.98681
2021-08-01,2021-08,11249,6,6,4,183.3166666666667,188.7,0.6505,4512.333333333333,5850.0,145.5591397849462,4.858,1.0,40.709851666666665,-73.96346666666666
2021-08-01,2021-08,11251,1,1,1,80.8,80.8,1.0,2505.0,2505.0,80.80645161290323,4.67,0.0,40.69605,-73.97616
2021-08-01,2021-08,11354,2,2,1,141.2,141.2,0.484,2226.0,2226.0,71.80645161290323,4.955,0.0,40.75896,-73.82737499999999
2021-08-01,2021-08,11355,2,2,1,70.4,70.4,0.5,1042.0,1042.0,33.61290322580645,4.61,0.5,40.75154,-73.83233
2021-08-01,2021-08,11356,1,1,1,371.4,371.4,0.0,0.0,0.0,0.0,4.94,0.0,40.78365,-73.8381
2021-08-01,2021-08,11361,1,1,1,80.9,80.9,0.774,1955.0,1955.0,63.064516129032256,4.87,0.0,40.77015,-73.77251
2021-08-01,2021-08,11364,1,1,1,682.8,682.8,0.194,4154.0,4154.0,134.0,4.88,0.0,40.73158,-73.78746
2021-08-01,2021-08,11368,7,6,3,40.271428571428565,37.5,0.25342857142857145,356.7142857142857,0.0,11.506912442396313,4.762499999999999,0.42857142857142855,40.752742857142856,-73.86729285714286
2021-08-01,2021-08,11369,1,1,1,88.9,88.9,0.774,2067.0,2067.0,66.6774193548387,5.0,0.0,40.76366,-73.86133
2021-08-01,2021-08,11370,1,1,1,120.3,120.3,1.0,3730.0,3730.0,120.3225806451613,4.53,0.0,40.75118,-73.89498
2021-08-01,2021-08,11372,4,4,4,60.95,62.05,0.742,1322.25,1436.5,42.653225806451616,4.5275,0.0,40.7541325,-73.884075
2021-08-01,2021-08,11373,3,2,1,56.13333333333333,50.5,0.0,0.0,0.0,0.0,4.453333333333333,0.3333333333333333,40.74327333333333,-73.89639666666666
2021-08-01,2021-08,11374,3,3,3,146.33333333333334,145.8,1.0,4537.0,4521.0,146.3548387096774,4.383333333333334,0.3333333333333333,40.72361,-73.86144999999999
2021-08-01,2021-08,11375,1,1,1,69.9,69.9,1.0,2166.0,2166.0,69.87096774193549,4.78,1.0,40.7118,-73.85371
2021-08-01,2021-08,11377,8,6,4,58.9625,51.05,0.25,538.75,0.0,17.379032258064516,4.4275,0.3333333333333333,40.7436575,-73.9102175
2021-08-01,2021-08,11378,1,1,0,55.1,55.1,0.0,0.0,0.0,0.0,4.67,1.0,40.72112,-73.90475
2021-08-01,2021-08,11385,5,4,5,140.58,151.3,0.8452,3610.6,4258.0,116.47096774193548,4.586,0.2,40.70028,-73.898266
2021-08-01,2021-08,11411,2,2,2,91.65,91.65,0.016,31.5,31.5,1.0161290322580645,4.6850000000000005,0.5,40.688125,-73.75766
2021-08-01,2021-08,11412,1,1,1,269.4,269.4,0.903,7550.0,7550.0,243.5483870967742,4.56,0.0,40.67754,-73.7807
2021-08-01,2021-08,11417,1,1,1,189.7,189.7,1.0,5881.0,5881.0,189.70967741935485,4.95,1.0,40.67666,-73.83688
2021-08-01,2021-08,11418,1,1,1,56.9,56.9,0.935,1640.0,1640.0,52.903225806451616,4.47,0.0,40.6998,-73.90908
2021-08-01,2021-08,11420,1,1,0,70.1,70.1,0.0,0.0,0.0,0.0,5.0,0.0,40.67839,-73.82206
2021-08-01,2021-08,11422,1,1,1,96.0,96.0,1.0,2975.0,2975.0,95.96774193548389,4.89,1.0,40.66557,-73.75661
2021-08-01,2021-08,11426,1,1,1,75.6,75.6,1.0,2345.0,2345.0,75.64516129032258,5.0,1.0,40.72703,-73.71439
2021-08-01,2021-08,11429,1,1,1,100.6,100.6,0.839,2620.0,2620.0,84.51612903225806,4.38,0.0,40.7068,-73.74808
2021-08-01,2021-08,11433,1,1,1,53.7,53.7,1.0,1666.0,1666.0,53.74193548387097,4.58,0.0,40.69912,-73.78687
2021-08-01,2021-08,11434,7,7,6,95.28571428571429,62.0,0.7741428571428572,1752.5714285714287,1738.0,56.534562211981566,4.753333333333333,0.3333333333333333,40.681045327142854,-73.78205513428573
2021-08-01,2021-08,11435,1,1,1,151.2,151.2,1.0,4686.0,4686.0,151.16129032258064,,0.0,40.69107,-73.80709
2021-08-01,2021-08,11691,1,1,1,138.3,138.3,1.0,4288.0,4288.0,138.32258064516128,4.79,1.0,40.6059,-73.75189
2021-08-01,2021-08,11692,1,1,1,265.9,265.9,1.0,8244.0,8244.0,265.93548387096774,4.86,0.0,40.5943,-73.79492
2021-08-01,2021-08,11694,1,1,1,48.6,48.6,1.0,1506.0,1506.0,48.58064516129032,4.93,,40.57857,-73.83918
2021-09-01,2021-09,10001,11,10,9,177.13636363636363,165.1,0.6241818181818182,3192.3636363636365,1478.0,106.4121212121212,4.4772727272727275,0.125,40.747899090909094,-73.99189454545454
2021-09-01,2021-09,10002,19,15,14,172.0894736842105,148.0,0.6894210526315789,3901.6315789473683,3747.0,130.05438596491229,4.684166666666667,0.4375,40.7189780431579,-73.98983399894736
2021-09-01,2021-09,10003,1,1,0,301.2,301.2,0.0,0.0,0.0,0.0,4.86,0.0,40.73238,-73.995
2021-09-01,2021-09,10004,1,1,1,59.4,59.4,1.0,1783.0,1783.0,59.43333333333333,2.25,0.0,40.70591,-74.00607
2021-09-01,2021-09,10005,2,2,2,515.65,515.65,0.7335,9150.5,9150.5,305.01666666666665,,0.0,40.706990000000005,-74.009525
2021-09-01,2021-09,10006,1,1,0,169.4,169.4,0.0,0.0,0.0,0.0,5.0,0.0,40.70887,-74.01284
2021-09-01,2021-09,10007,2,2,2,315.95,315.95,1.0,9478.0,9478.0,315.93333333333334,4.96,0.0,40.714235,-74.007365
2021-09-01,2021-09,10009,9,9,6,178.42222222222225,179.8,0.3815555555555556,2318.0,0.0,77.26666666666668,4.662857142857143,0.16666666666666666,40.72713531111111,-73.98186234333333
2021-09-01,2021-09,10010,3,3,2,147.96666666666667,156.3,0.4223333333333333,2133.3333333333335,1711.0,71.11111111111111,4.3500000000000005,0.0,40.74081666666667,-73.98352999999999
2021-09-01,2021-09,10011,6,6,6,218.60000000000002,205.0,0.8055,5537.5,5286.5,184.58333333333334,4.758,0.2,40.74134453166667,-73.99929344499999
2021-09-01,2021-09,10012,7,5,6,434.24285714285713,216.9,0.8285714285714285,12174.857142857143,6019.0,405.8285714285715,4.7871428571428565,0.6666666666666666,40.72400714285714,-73.99740857142856
2021-09-01,2021-09,10013,3,2,2,145.66666666666666,133.2,0.6666666666666666,3209.6666666666665,3996.0,106.9888888888889,4.656666666666667,0.0,40.71799,-74.00117
2021-09-01,2021-09,10014,6,6,5,269.4666666666667,199.7,0.3333333333333333,1621.8333333333333,0.0,54.06111111111111,4.776000000000001,0.3333333333333333,40.732463333333335,-74.00392000000001
2021-09-01,2021-09,10016,8,6,6,178.15,142.35,0.5,2193.5,1800.0,73.11666666666666,4.826666666666667,0.125,40.744333749999996,-73.9780225
2021-09-01,2021-09,10017,4,4,3,276.275,217.89999999999998,0.4,2083.75,1523.0,69.45833333333333,4.975,0.0,40.7529956,-73.97238612
2021-09-01,2021-09,10018,6,5,5,142.08333333333334,146.2,0.7888333333333333,3790.0,4103.5,126.33333333333333,4.445,0.16666666666666666,40.756278333333334,-73.99483666666667
2021-09-01,2021-09,10019,19,19,19,335.12631578947367,330.9,0.7104736842105264,6150.789473684211,5023.0,205.02631578947367,4.528235294117647,0.16666666666666666,40.76175789473684,-73.9860152631579
2021-09-01,2021-09,10021,6,6,3,163.33333333333334,162.35,0.3555,1526.1666666666667,670.5,50.87222222222223,4.76,0.4,40.768480000000004,-73.95851666666667
2021-09-01,2021-09,10022,4,4,4,188.85,173.75,0.95,5520.0,5136.5,184.0,4.65,0.0,40.7572275,-73.9686025
2021-09-01,2021-09,10023,2,2,2,130.15,130.15,0.5,1707.5,1707.5,56.91666666666666,4.865,0.0,40.777785,-73.984385
2021-09-01,2021-09,10024,2,2,2,180.8,180.8,0.6,3018.5,3018.5,100.61666666666666,4.925000000000001,0.5,40.78779,-73.971215
2021-09-01,2021-09,10025,8,7,7,88.75,64.15,0.866625,2099.375,1767.5,69.97916666666667,4.724285714285714,0.2,40.797587838750005,-73.96639263125
2021-09-01,2021-09,10026,7,7,4,98.5,87.7,0.42857142857142855,1511.857142857143,0.0,50.39523809523809,4.867142857142857,0.3333333333333333,40.802460409999995,-73.95490114714286
2021-09-01,2021-09,10027,3,3,0,278.73333333333335,253.0,0.0,0.0,0.0,0.0,4.725,0.3333333333333333,40.80633,-73.94951666666667
2021-09-01,2021-09,10028,2,2,2,325.6,325.6,0.9835,9513.5,9513.5,317.1166666666666,4.835,1.0,40.77715,-73.955625
2021-09-01,2021-09,10029,1,1,1,90.7,90.7,1.0,2722.0,2722.0,90.73333333333332,4.86,0.0,40.78654,-73.94254
2021-09-01,2021-09,10030,4,4,3,144.47500000000002,133.85000000000002,0.675,2967.5,3299.5,98.91666666666666,4.702500000000001,0.0,40.8159575,-73.94166
2021-09-01,2021-09,10031,9,9,5,80.65555555555557,68.8,0.4444444444444444,1309.5555555555557,0.0,43.65185185185185,4.60625,0.0,40.82315737666667,-73.95153314333334
2021-09-01,2021-09,10032,7,7,3,153.35714285714286,78.4,0.24771428571428572,1572.0,0.0,52.4,4.812,0.5,40.837173421428574,-73.94131428857143
2021-09-01,2021-09,10033,1,1,1,118.1,118.1,1.0,3542.0,3542.0,118.06666666666666,5.0,1.0,40.84946,-73.94053
2021-09-01,2021-09,10034,4,4,2,105.725,36.8,0.50825,514.75,478.0,17.15833333333333,4.94,0.0,40.8664,-73.9219825
2021-09-01,2021-09,10035,12,12,12,198.29166666666666,151.15,0.9055833333333334,5397.083333333333,3774.5,179.9027777777778,4.726666666666667,0.5833333333333334,40.7729486475,-73.95677492916667
2021-09-01,2021-09,10036,18,16,13,201.82777777777778,180.10000000000002,0.624,3826.8333333333335,3120.5,127.5611111111111,4.591875,0.29411764705882354,40.76053888888889,-73.99091166666668
2021-09-01,2021-09,10037,2,2,2,105.94999999999999,105.94999999999999,0.8835,3045.5,3045.5,101.51666666666665,4.8100000000000005,1.0,40.810635000000005,-73.9387
2021-09-01,2021-09,10038,5,4,2,161.84,94.7,0.09319999999999999,616.2,0.0,20.54,4.41,0.0,40.706128,-74.00606
2021-09-01,2021-09,10039,2,2,2,45.35,45.35,0.4835,728.5,728.5,24.283333333333335,4.234999999999999,0.0,40.819155,-73.94083499999999
2021-09-01,2021-09,10040,8,8,7,197.6875,126.9,0.8708750000000001,3270.625,2782.0,109.02083333333333,4.78375,0.5714285714285714,40.83380005375,-73.94358336125
2021-09-01,2021-09,10041,1,1,1,180.7,180.7,0.4,2612.0,2612.0,87.06666666666666,4.63,0.0,40.70447,-74.00565
2021-09-01,2021-09,10044,3,3,2,388.2,126.1,0.2776666666666667,7845.666666666667,0.0,261.52222222222224,4.67,0.3333333333333333,40.760086666666666,-73.95121666666667
2021-09-01,2021-09,10045,1,1,1,185.0,185.0,0.5,3060.0,3060.0,102.0,4.71,0.0,40.70486,-74.00576
2021-09-01,2021-09,10069,1,1,0,618.2,618.2,0.0,0.0,0.0,0.0,3.75,0.0,40.77527,-73.99011
2021-09-01,2021-09,10107,1,1,0,280.8,280.8,0.0,0.0,0.0,0.0,4.38,0.0,40.7645,-73.9836
2021-09-01,2021-09,10128,1,1,0,674.0,674.0,0.0,0.0,0.0,0.0,4.67,0.0,40.78216,-73.94821
2021-09-01,2021-09,10129,1,1,1,286.2,286.2,0.833,7144.0,7144.0,238.13333333333333,4.9,1.0,40.78758,-73.95257
2021-09-01,2021-09,10155,1,1,1,130.1,130.1,0.0,0.0,0.0,0.0,5.0,0.0,40.76106,-73.95926
2021-09-01,2021-09,10158,1,1,0,354.0,354.0,0.0,0.0,0.0,0.0,,0.0,40.74462,-73.972
2021-09-01,2021-09,10199,2,2,2,157.9,157.9,0.5,3009.5,3009.5,100.31666666666666,,0.0,40.755915,-73.99759
2021-09-01,2021-09,10205,1,1,1,63.0,63.0,1.0,1889.0,1889.0,62.96666666666667,4.57,0.0,40.8027,-73.96358
2021-09-01,2021-09,10278,1,1,1,121.9,121.9,1.0,3658.0,3658.0,121.93333333333334,4.9,1.0,40.71321,-73.99935
2021-09-01,2021-09,10280,2,2,1,164.65,164.65,0.2835,2182.5,2182.5,72.75,4.31,0.0,40.70622,-74.016425
2021-09-01,2021-09,10301,2,2,2,112.9,112.9,0.75,2630.5,2630.5,87.68333333333332,4.869999999999999,1.0,40.63852,-74.085395
2021-09-01,2021-09,10302,1,1,0,40.6,40.6,0.0,0.0,0.0,0.0,4.7,,40.63752,-74.13386
2021-09-01,2021-09,10304,1,1,1,51.3,51.3,0.867,1331.0,1331.0,44.36666666666667,4.91,1.0,40.62120169,-74.08557973
2021-09-01,2021-09,10305,1,1,1,88.3,88.3,1.0,2650.0,2650.0,88.33333333333333,4.82,1.0,40.62575,-74.1195
2021-09-01,2021-09,10306,2,2,2,93.55,93.55,0.383,1342.0,1342.0,44.733333333333334,4.84,1.0,40.56875,-74.11469
2021-09-01,2021-09,10451,2,2,2,41.05,41.05,1.0,1231.5,1231.5,41.05,4.795,0.5,40.82434000000001,-73.91858500000001
2021-09-01,2021-09,10452,1,1,1,203.4,203.4,1.0,6103.0,6103.0,203.4333333333333,4.33,0.0,40.83311,-73.92787
2021-09-01,2021-09,10457,1,1,1,53.1,53.1,0.0,0.0,0.0,0.0,4.67,0.0,40.84391,-73.90523
2021-09-01,2021-09,10458,1,1,1,56.3,56.3,0.9,1520.0,1520.0,50.66666666666666,5.0,0.0,40.87002,-73.88255
2021-09-01,2021-09,10460,1,1,1,282.8,282.8,1.0,8483.0,8483.0,282.76666666666665,4.43,0.0,40.83775,-73.86856
2021-09-01,2021-09,10461,3,3,2,73.36666666666666,71.6,0.6333333333333333,1609.0,1927.0,53.63333333333335,4.88,0.3333333333333333,40.84738333333333,-73.84764
2021-09-01,2021-09,10466,3,3,3,97.73333333333333,86.6,0.9776666666666666,2833.0,2597.0,94.43333333333334,4.736666666666667,0.3333333333333333,40.891850000000005,-73.84793
2021-09-01,2021-09,10467,1,1,1,68.8,68.8,1.0,2065.0,2065.0,68.83333333333333,5.0,0.0,40.88217,-73.86785
2021-09-01,2021-09,10468,1,1,1,37.6,37.6,1.0,1127.0,1127.0,37.56666666666667,4.46,0.0,40.85847,-73.90205
2021-09-01,2021-09,10469,2,2,2,52.95,52.95,0.9,1430.5,1430.5,47.68333333333333,4.665,0.0,40.872119999999995,-73.84547
2021-09-01,2021-09,10470,1,1,1,66.4,66.4,1.0,1991.0,1991.0,66.36666666666666,,1.0,40.8968,-73.85751
2021-09-01,2021-09,10471,1,1,1,125.5,125.5,1.0,3764.0,3764.0,125.46666666666668,,,40.90839,-73.89851
2021-09-01,2021-09,10473,1,1,1,45.5,45.5,1.0,1365.0,1365.0,45.5,4.76,1.0,40.81065,-73.85338
2021-09-01,2021-09,11101,10,10,8,115.27000000000001,89.3,0.5932999999999999,2446.7,1297.0,81.55666666666666,4.837777777777777,0.1,40.75613,-73.92618200000001
2021-09-01,2021-09,11102,3,3,2,78.0,60.8,0.611,1040.3333333333333,1517.0,34.67777777777778,4.175,0.0,40.77027666666667,-73.92516333333333
2021-09-01,2021-09,11104,1,1,0,80.6,80.6,0.0,0.0,0.0,0.0,5.0,,40.74592,-73.91461
2021-09-01,2021-09,11105,3,3,2,248.1,71.4,0.589,5274.0,1526.0,175.79999999999998,4.8500000000000005,0.3333333333333333,40.77245720333334,-73.89931782000001
2021-09-01,2021-09,11106,1,1,0,500.4,500.4,0.0,0.0,0.0,0.0,5.0,,40.76386,-73.9275
2021-09-01,2021-09,11109,5,4,3,211.48000000000002,225.0,0.3734,2061.4,3352.0,68.71333333333334,4.894,0.0,40.740222,-73.95383799999999
2021-09-01,2021-09,11201,2,2,1,98.05000000000001,98.05000000000001,0.5,1053.5,1053.5,35.11666666666667,4.93,0.0,40.703019999999995,-73.98492
2021-09-01,2021-09,11203,4,4,4,120.9,100.15,0.88325,3277.75,2864.5,109.25833333333333,4.66,0.25,40.650259999999996,-73.9393925
2021-09-01,2021-09,11204,2,2,2,102.25,102.25,0.9835,2993.5,2993.5,99.78333333333333,4.775,0.0,40.61068,-73.97948
2021-09-01,2021-09,11205,4,4,0,187.225,184.65,0.0,0.0,0.0,0.0,4.903333333333333,0.0,40.692965,-73.968395
2021-09-01,2021-09,11206,6,6,4,130.29999999999998,103.94999999999999,0.3056666666666667,1800.1666666666667,381.5,60.00555555555555,4.83,0.0,40.704528333333336,-73.94414666666667
2021-09-01,2021-09,11207,9,9,8,109.64444444444445,71.7,0.726,2538.3333333333335,1877.0,84.61111111111111,4.6466666666666665,0.125,40.687731111111106,-73.91945888888888
2021-09-01,2021-09,11208,9,9,8,129.39999999999998,143.6,0.6258888888888889,2857.5555555555557,1938.0,95.25185185185185,4.715714285714285,0.3333333333333333,40.68218888888889,-73.90270666666667
2021-09-01,2021-09,11209,2,2,2,61.5,61.5,0.9335,1693.0,1693.0,56.43333333333334,4.6899999999999995,0.0,40.626435,-74.02277000000001
2021-09-01,2021-09,11210,5,5,5,122.34,94.3,0.45999999999999996,1784.8,2495.0,59.49333333333334,4.686,0.2,40.636642,-73.95046199999999
2021-09-01,2021-09,11211,17,17,14,151.8764705882353,151.1,0.537235294117647,2176.470588235294,1879.0,72.54901960784314,4.6625000000000005,0.2,40.71492800882353,-73.95445387000001
2021-09-01,2021-09,11212,3,3,2,171.76666666666665,186.6,0.3666666666666667,1889.6666666666667,71.0,62.98888888888889,4.346666666666667,0.0,40.65984521,-73.90979377333333
2021-09-01,2021-09,11213,12,12,10,142.89166666666668,135.45,0.63325,3103.0833333333335,2382.0,103.43611111111112,4.591818181818182,0.36363636363636365,40.67170468,-73.94242680166667
2021-09-01,2021-09,11215,8,8,7,197.9375,196.60000000000002,0.729125,3838.375,3932.5,127.94583333333333,4.9075,0.3333333333333333,40.668835,-73.984155
2021-09-01,2021-09,11216,6,6,6,160.38333333333333,138.75,0.9888333333333333,4775.166666666667,4163.0,159.17222222222222,4.888333333333333,0.8333333333333334,40.68452833333333,-73.953355
2021-09-01,2021-09,11217,3,3,3,147.06666666666666,173.1,0.6666666666666666,2411.0,2040.0,80.36666666666666,4.95,0.3333333333333333,40.68544333333333,-73.97717
2021-09-01,2021-09,11218,6,6,4,201.53333333333333,151.65,0.6111666666666666,4448.166666666667,3556.0,148.2722222222222,4.91,0.0,40.65287333333333,-73.98005166666667
2021-09-01,2021-09,11220,3,2,2,95.43333333333332,76.1,0.6446666666666666,1413.3333333333333,2033.0,47.11111111111111,4.406666666666666,0.0,40.64488,-74.00702
2021-09-01,2021-09,11221,27,25,22,124.56296296296296,95.7,0.7136296296296296,2942.3333333333335,2087.0,98.07777777777777,4.599583333333333,0.18518518518518517,40.6886643,-73.94102687703703
2021-09-01,2021-09,11222,12,10,10,124.64999999999999,126.0,0.5445,2088.25,1857.0,69.60833333333333,4.83,0.16666666666666666,40.72716033333334,-73.95195158333333
2021-09-01,2021-09,11224,2,2,1,1032.8999999999999,1032.8999999999999,0.4835,28104.5,28104.5,936.8166666666666,5.0,1.0,40.61334,-73.988235
2021-09-01,2021-09,11225,1,1,1,100.3,100.3,0.0,0.0,0.0,0.0,4.5,0.0,40.66162,-73.96177
2021-09-01,2021-09,11226,7,7,7,138.32857142857142,128.4,0.8142857142857143,3441.1428571428573,3008.0,114.70476190476191,4.875,0.3333333333333333,40.64784442714286,-73.9567670342857
2021-09-01,2021-09,11229,2,2,2,141.8,141.8,0.55,2235.0,2235.0,74.5,4.3149999999999995,0.0,40.60474,-73.957725
2021-09-01,2021-09,11231,3,3,2,187.46666666666667,176.7,0.6556666666666667,4229.666666666667,5301.0,140.9888888888889,4.946666666666666,0.6666666666666666,40.68312,-73.99802
2021-09-01,2021-09,11232,2,2,2,102.95,102.95,1.0,3088.0,3088.0,102.93333333333334,5.0,0.0,40.647165,-73.99877000000001
2021-09-01,2021-09,11233,26,26,21,161.00384615384615,134.75,0.6371538461538461,3171.4615384615386,2452.5,105.71538461538461,4.72608695652174,0.34782608695652173,40.67927737692308,-73.92805356923077
2021-09-01,2021-09,11234,4,4,4,129.4,116.25,0.74175,2947.5,2176.5,98.25,4.715,0.25,40.63050025,-73.92214594
2021-09-01,2021-09,11235,6,6,6,104.41666666666667,96.85,0.9443333333333334,2974.1666666666665,2730.0,99.1388888888889,4.788333333333333,0.5,40.629661666666664,-73.95588166666667
2021-09-01,2021-09,11236,5,5,5,136.02,95.0,0.6134000000000001,2349.2,1865.0,78.30666666666666,4.798,0.25,40.644128,-73.90158
2021-09-01,2021-09,11237,18,18,13,135.24444444444444,98.19999999999999,0.5444444444444445,2165.8888888888887,1658.0,72.1962962962963,4.749333333333333,0.21428571428571427,40.69854111111111,-73.92501111111112
2021-09-01,2021-09,11238,5,5,3,162.5,130.6,0.6,3558.4,2184.0,118.61333333333332,4.9875,0.2,40.687264000000006,-73.967476
2021-09-01,2021-09,11239,1,1,1,207.6,207.6,0.0,0.0,0.0,0.0,,,40.65927,-73.88745
2021-09-01,2021-09,11242,1,1,0,179.4,179.4,0.0,0.0,0.0,0.0,,,40.69105,-73.98681
2021-09-01,2021-09,11249,6,6,5,182.01666666666665,184.89999999999998,0.5556666666666666,3123.8333333333335,3372.5,104.12777777777778,4.858,1.0,40.709851666666665,-73.96346666666666
2021-09-01,2021-09,11251,1,1,1,81.1,81.1,0.833,2017.0,2017.0,67.23333333333333,4.67,0.0,40.69605,-73.97616
2021-09-01,2021-09,11354,2,2,1,141.55,141.55,0.4165,1917.0,1917.0,63.9,4.955,0.0,40.75896,-73.82737499999999
2021-09-01,2021-09,11355,2,2,1,68.75,68.75,0.5335,1011.0,1011.0,33.7,4.61,0.5,40.75154,-73.83233
2021-09-01,2021-09,11356,1,1,1,370.4,370.4,0.5,5551.0,5551.0,185.03333333333333,4.94,0.0,40.78365,-73.8381
2021-09-01,2021-09,11361,1,1,1,79.6,79.6,0.367,788.0,788.0,26.266666666666666,4.87,0.0,40.77015,-73.77251
2021-09-01,2021-09,11364,1,1,1,678.6,678.6,0.233,4781.0,4781.0,159.36666666666667,4.88,0.0,40.73158,-73.78746
2021-09-01,2021-09,11368,7,6,3,39.9,36.5,0.26671428571428574,361.7142857142857,0.0,12.057142857142859,4.762499999999999,0.42857142857142855,40.752742857142856,-73.86729285714286
2021-09-01,2021-09,11369,1,1,1,97.7,97.7,0.6,1771.0,1771.0,59.03333333333333,5.0,0.0,40.76366,-73.86133
2021-09-01,2021-09,11370,1,1,1,118.9,118.9,1.0,3567.0,3567.0,118.9,4.53,0.0,40.75118,-73.89498
2021-09-01,2021-09,11372,4,4,4,60.825,63.699999999999996,0.74175,1232.0,1314.5,41.06666666666667,4.5275,0.0,40.7541325,-73.884075
2021-09-01,2021-09,11373,3,2,3,55.4,51.8,0.32233333333333336,414.6666666666667,473.0,13.822222222222223,4.453333333333333,0.3333333333333333,40.74327333333333,-73.89639666666666
2021-09-01,2021-09,11374,3,3,3,144.29999999999998,141.3,0.9666666666666667,4198.333333333333,4240.0,139.94444444444446,4.383333333333334,0.3333333333333333,40.72361,-73.86144999999999
2021-09-01,2021-09,11375,1,1,1,69.5,69.5,1.0,2085.0,2085.0,69.5,4.78,1.0,40.7118,-73.85371
2021-09-01,2021-09,11377,8,6,5,59.2625,51.55,0.308375,588.625,0.0,19.620833333333334,4.4275,0.3333333333333333,40.7436575,-73.9102175
2021-09-01,2021-09,11378,1,1,0,52.9,52.9,0.0,0.0,0.0,0.0,4.67,1.0,40.72112,-73.90475
2021-09-01,2021-09,11385,5,4,5,170.2,152.2,0.96,4920.4,4532.0,164.01333333333332,4.586,0.2,40.70028,-73.898266
2021-09-01,2021-09,11411,2,2,2,96.55,96.55,0.0835,161.5,161.5,5.383333333333334,4.6850000000000005,0.5,40.688125,-73.75766
2021-09-01,2021-09,11412,1,1,1,262.4,262.4,0.833,6702.0,6702.0,223.4,4.56,0.0,40.67754,-73.7807
2021-09-01,2021-09,11417,1,1,1,189.4,189.4,0.833,4728.0,4728.0,157.6,4.95,1.0,40.67666,-73.83688
2021-09-01,2021-09,11418,1,1,1,60.8,60.8,0.967,1768.0,1768.0,58.93333333333333,4.47,0.0,40.6998,-73.90908
2021-09-01,2021-09,11420,1,1,0,92.4,92.4,0.0,0.0,0.0,0.0,5.0,0.0,40.67839,-73.82206
2021-09-01,2021-09,11422,1,1,1,96.4,96.4,0.967,2797.0,2797.0,93.23333333333332,4.89,1.0,40.66557,-73.75661
2021-09-01,2021-09,11426,1,1,1,74.9,74.9,1.0,2246.0,2246.0,74.86666666666666,5.0,1.0,40.72703,-73.71439
2021-09-01,2021-09,11429,1,1,1,101.3,101.3,0.9,2740.0,2740.0,91.33333333333331,4.38,0.0,40.7068,-73.74808
2021-09-01,2021-09,11433,1,1,1,53.6,53.6,0.967,1556.0,1556.0,51.86666666666667,4.58,0.0,40.69912,-73.78687
2021-09-01,2021-09,11434,7,7,6,96.31428571428572,61.3,0.7857142857142857,1543.7142857142858,1396.0,51.457142857142856,4.753333333333333,0.3333333333333333,40.681045327142854,-73.78205513428573
2021-09-01,2021-09,11435,1,1,1,150.3,150.3,1.0,4510.0,4510.0,150.33333333333334,,0.0,40.69107,-73.80709
2021-09-01,2021-09,11691,1,1,1,129.3,129.3,0.833,3335.0,3335.0,111.16666666666669,4.79,1.0,40.6059,-73.75189
2021-09-01,2021-09,11692,1,1,1,234.4,234.4,1.0,7032.0,7032.0,234.4,4.86,0.0,40.5943,-73.79492
